year,state,district,candidate_mit,party,vote_share,totalvotes,won,is_midterm,office,name_normalized,incumbency,TTL_RECEIPTS,TTL_INDIV_CONTRIB,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,candidate_fec,vote_pct_fec,poll_avg,poll_available,partisan
1976,FL,11,PAUL G ROGERS,DEM,0.911159739421435,218437,1,0,H,PAUL G ROGERS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.030089733915387606
1976,FL,12,CHARLIE FRIEDMAN,DEM,0.46087423898410657,199076,0,0,H,CHARLIE FRIEDMAN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.030089733915387606
1976,FL,12,J HERBERT BURKE,REP,0.5388293917900702,199076,1,0,H,J HERBERT BURKE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.030089733915387606
1976,FL,13,LEE ARNOLD SPIEGELMAN,REP,0.21667616543795465,163179,0,0,H,LEE ARNOLD SPIEGELMAN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.030089733915387606
1976,FL,13,WILLIAM LEHMAN,DEM,0.7833238345620454,163179,1,0,H,WILLIAM LEHMAN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.030089733915387606
1976,FL,14,CLAUDE PEPPER,DEM,0.7287176367915796,113439,1,0,H,CLAUDE PEPPER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.030089733915387606
1976,FL,14,EVELIO S ESTRELLA,REP,0.27128236320842036,113439,0,0,H,EVELIO S ESTRELLA,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.030089733915387606
1976,FL,15,DANTE B FASCELL,DEM,0.7042320577357417,172233,1,0,H,DANTE B FASCELL,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.030089733915387606
1976,FL,15,PAUL R COBB,REP,0.2957679422642583,172233,0,0,H,PAUL R COBB,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.030089733915387606
1976,GA,01,BO GINN,DEM,0.9991608921611087,73888,1,0,H,BO GINN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.31601891363148954
1976,GA,02,DAWSON MATHIS,DEM,0.9977193676712557,96026,1,0,H,DAWSON MATHIS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.31601891363148954
1976,GA,03,JACK BRINKLEY,DEM,0.8873376252333245,105004,1,0,H,JACK BRINKLEY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.31601891363148954
1976,GA,03,STEVEN DUGAN,REP,0.11265285131994972,105004,0,0,H,STEVEN DUGAN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.31601891363148954
1976,GA,04,ELLIOTT H LEVITAS,DEM,0.6831028671969865,161412,1,0,H,ELLIOTT H LEVITAS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.31601891363148954
1976,GA,04,GEORGE T WARREN II,REP,0.3168289842143087,161412,0,0,H,GEORGE T WARREN II,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.31601891363148954
1976,GA,05,ANDREW YOUNG,DEM,0.6667638463727674,144063,1,0,H,ANDREW YOUNG,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.31601891363148954
1976,GA,05,EDWARD W GADRIX,REP,0.3331736809590249,144063,0,0,H,EDWARD W GADRIX,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.31601891363148954
1976,GA,06,JOHN J FLYNT JR,DEM,0.5170730406018247,149944,1,0,H,JOHN J FLYNT JR,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.31601891363148954
1976,GA,06,NEWT GINGRICH,REP,0.48284692952035424,149944,0,0,H,NEWT GINGRICH,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.31601891363148954
1976,GA,07,LARRY P MCDONALD,DEM,0.5508615861521028,153554,1,0,H,LARRY P MCDONALD,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.31601891363148954
1976,GA,07,QUINCY COLLINS,REP,0.4490081665081991,153554,0,0,H,QUINCY COLLINS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.31601891363148954
1976,GA,08,BILL LEE EVANS,DEM,0.6956124314442413,130186,1,0,H,BILL LEE EVANS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.31601891363148954
1976,GA,08,BILLY ADAMS,REP,0.30435684328576035,130186,0,0,H,BILLY ADAMS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.31601891363148954
1976,GA,09,ED JENKINS,DEM,0.7899509615854127,143357,1,0,H,ED JENKINS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.31601891363148954
1976,GA,09,LOUISE WOFFORD,REP,0.20894689481504217,143357,0,0,H,LOUISE WOFFORD,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.31601891363148954
1976,GA,10,DOUG BARNARD,DEM,0.9991356046550852,94864,1,0,H,DOUG BARNARD,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.31601891363148954
1976,HI,01,CECIL L HEFTEL,DEM,0.43640354064621156,137602,1,0,H,CECIL L HEFTEL,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.002560172960223539
1976,HI,01,FREDERICK ROHLFING,REP,0.39058298571241695,137602,0,0,H,FREDERICK ROHLFING,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.002560172960223539
1976,HI,02,DANIEL K AKAKA,DEM,0.7951107950723579,156099,1,0,H,DANIEL K AKAKA,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.002560172960223539
1976,HI,02,HANK INOUYE,REP,0.15321686878199092,156099,0,0,H,HANK INOUYE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.002560172960223539
1976,ID,01,KEN PURSLEY,DEM,0.45392746232086384,175495,0,0,H,KEN PURSLEY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.25036422100983513
1976,ID,01,STEVEN D SYMMS,REP,0.5460725376791361,175495,1,0,H,STEVEN D SYMMS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.25036422100983513
1976,ID,02,GEORGE HANSEN,REP,0.5058228973872076,166412,1,0,H,GEORGE HANSEN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.25036422100983513
1976,ID,02,STAN KRESS,DEM,0.49417710261279235,166412,0,0,H,STAN KRESS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.25036422100983513
1976,IL,01,A A RAYNER JR,REP,0.07396149949341439,137193,0,0,H,A A RAYNER JR,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,01,RALPH H METCALFE,DEM,0.9230208538336504,137193,1,0,H,RALPH H METCALFE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,02,MORGAN F MURPHY,DEM,0.846755579206439,150335,1,0,H,MORGAN F MURPHY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,02,SPENCER LEAK,REP,0.15323776898260552,150335,0,0,H,SPENCER LEAK,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,03,MARTIN A RUSSO,DEM,0.5886537824968808,196365,1,0,H,MARTIN A RUSSO,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,03,RONALD BUIKEMA,REP,0.4045221908181193,196365,0,0,H,RONALD BUIKEMA,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,04,EDWARD DERWINSKI,REP,0.6578789283982884,189772,1,0,H,EDWARD DERWINSKI,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,04,RONALD A RODGER,DEM,0.34211580212043924,189772,0,0,H,RONALD A RODGER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,05,JOHN G FARY,DEM,0.7694529698501534,155092,1,0,H,JOHN G FARY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,05,VINCENT KROK,REP,0.23054703014984654,155092,0,0,H,VINCENT KROK,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,06,HENRYJ HYDE,REP,0.6059695387639397,176027,1,0,H,HENRYJ HYDE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,06,MARILYN D CLANCY,DEM,0.3940247802893874,176027,0,0,H,MARILYN D CLANCY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,07,CARDISS COLLINS,DEM,0.8476857455761139,104094,1,0,H,CARDISS COLLINS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,07,NEWELL WARD,REP,0.15230464772225105,104094,0,0,H,NEWELL WARD,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,08,DANIEL D ROSTENKOWSKI,DEM,0.8054108476282731,131107,1,0,H,DANIEL D ROSTENKOWSKI,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,08,JOHN F URBASZEWSKI,REP,0.19458915237172691,131107,0,0,H,JOHN F URBASZEWSKI,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,09,SIDNEY R YATES,DEM,0.7214631057562003,168983,1,0,H,SIDNEY R YATES,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,09,THOMAS J WAJERSKI,REP,0.2784540456732334,168983,0,0,H,THOMAS J WAJERSKI,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,10,ABNER J MIKVA,DEM,0.5004545156362751,213414,1,0,H,ABNER J MIKVA,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,10,SAMUEL H YOUNG,REP,0.49951268426626183,213414,0,0,H,SAMUEL H YOUNG,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,11,DANIEL C REBER,REP,0.3260524225575854,201440,0,0,H,DANIEL C REBER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,11,FRANK ANNUNZIO,DEM,0.6739227561556791,201440,1,0,H,FRANK ANNUNZIO,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,12,EDWIN L FRANK,DEM,0.27160481987792073,208553,0,0,H,EDWIN L FRANK,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,12,PHILIP M CRANE,REP,0.7283472306799711,208553,1,0,H,PHILIP M CRANE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,13,JAMES J CUMMINGS,DEM,0.3030267979983685,164266,0,0,H,JAMES J CUMMINGS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,13,ROBERT MCCLORY,REP,0.667977548610181,164266,1,0,H,ROBERT MCCLORY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,14,JOHN ERLENBORN,REP,0.7442304766091264,236588,1,0,H,JOHN ERLENBORN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,14,MARIE AGNES FESE,DEM,0.2557399360914332,236588,0,0,H,MARIE AGNES FESE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,15,TIM L HALL,DEM,0.46089228359205386,190231,0,0,H,TIM L HALL,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,15,TOM CORCORAN,REP,0.5391077164079461,190231,1,0,H,TOM CORCORAN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,16,JOHN B ANDERSON,REP,0.6791739936314813,168328,1,0,H,JOHN B ANDERSON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,16,STEPHEN EYTALIS,DEM,0.32081412480395416,168328,0,0,H,STEPHEN EYTALIS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,17,GEORGE M O'BRIEN,REP,0.5821264116481877,194365,1,0,H,GEORGE M OBRIEN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,17,MERLIN KARLOCK,DEM,0.4178735883518123,194365,0,0,H,MERLIN KARLOCK,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,18,MATTHEW RYAN,DEM,0.4227114839950836,187130,0,0,H,MATTHEW RYAN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,18,ROBERT H MICHEL,REP,0.5772885160049164,187130,1,0,H,ROBERT H MICHEL,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,19,JOHN CRAVER,DEM,0.31501144472173565,193539,0,0,H,JOHN CRAVER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,19,TOM RAILSBACK,REP,0.6849833883610021,193539,1,0,H,TOM RAILSBACK,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,20,PAUL FINDLEY,REP,0.6357125319076982,215857,1,0,H,PAUL FINDLEY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,20,PETER MACK,DEM,0.36428746809230184,215857,0,0,H,PETER MACK,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,21,ANNA WALL SCOTT,DEM,0.25536446871519003,184035,0,0,H,ANNA WALL SCOTT,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,21,EDWARD R MADIGAN,REP,0.7446246637867797,184035,1,0,H,EDWARD R MADIGAN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,22,GEORGE E SHIPLEY,DEM,0.6143307543428329,210289,1,0,H,GEORGE E SHIPLEY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,22,RALPH Y MCGINNIS,REP,0.38566924565716704,210289,0,0,H,RALPH Y MCGINNIS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,23,MELVIN PRICE,DEM,0.7862683965680197,162938,1,0,H,MELVIN PRICE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,23,SAM P DRENOVAC,REP,0.21373160343198025,162938,0,0,H,SAM P DRENOVAC,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,24,PAUL SIMON,DEM,0.673760559019946,226110,1,0,H,PAUL SIMON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IL,24,PETER G PRINEAS,REP,0.326239440980054,226110,0,0,H,PETER G PRINEAS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.04243951621865649
1976,IN,01,ADAM BENJAMIN JR,DEM,0.713049773116514,169911,1,0,H,ADAM BENJAMIN JR,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,01,ROBERT J BILLINGS,REP,0.28695022688348604,169911,0,0,H,ROBERT J BILLINGS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,02,FLOYD J FITHIAN,DEM,0.5474504875607996,214845,1,0,H,FLOYD J FITHIAN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,02,WILLIAM W ERWIN,REP,0.44499522911866696,214845,0,0,H,WILLIAM W ERWIN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,03,JOHN BRADEMAS,DEM,0.5689966512179169,178871,1,0,H,JOHN BRADEMAS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,03,THOMAS L THORSON,REP,0.4310033487820832,178871,0,0,H,THOMAS L THORSON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,04,J DANFORTH QUAYLE,REP,0.5437499684634908,198183,1,0,H,J DANFORTH QUAYLE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,04,J EDWARD ROUSH,DEM,0.44585559810881864,198183,0,0,H,J EDWARD ROUSH,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,05,ELWOOD HILLIS,REP,0.6174436046426959,206001,1,0,H,ELWOOD HILLIS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,05,WILLIAM C STOUT,DEM,0.38255639535730407,206001,0,0,H,WILLIAM C STOUT,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,06,DAVID G CRANE,REP,0.4508921386929143,192627,0,0,H,DAVID G CRANE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,06,DAVID W EVANS,DEM,0.5491078613070857,192627,1,0,H,DAVID W EVANS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,07,JOHN E TIPTON,DEM,0.373046875,207360,0,0,H,JOHN E TIPTON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,07,JOHN T MYERS,REP,0.626953125,207360,1,0,H,JOHN T MYERS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,08,BELDEN BELL,REP,0.4953709275735328,216026,0,0,H,BELDEN BELL,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,08,DAVID L CORNWELL,DEM,0.5046290724264672,216026,1,0,H,DAVID L CORNWELL,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,09,LEE H HAMILTON,DEM,1.0,136056,1,0,H,LEE H HAMILTON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,10,PHILIP R SHARP,DEM,0.5983786804840976,191449,1,0,H,PHILIP R SHARP,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,10,WILLIAM G FRAZIER,REP,0.4016213195159024,191449,0,0,H,WILLIAM G FRAZIER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,11,ANDREW JACOBS JR,DEM,0.6040634007265753,191859,1,0,H,ANDREW JACOBS JR,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IN,11,LAWRENCE L BUELL,REP,0.39002079652244614,191859,0,0,H,LAWRENCE L BUELL,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09897059033609545
1976,IA,01,EDWARD MEZVINSKY,DEM,0.4783242741614742,211204,0,0,H,EDWARD MEZVINSKY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.03285639469514384
1976,IA,01,JAMES A S LEACH,REP,0.5193746330561921,211204,1,0,H,JAMES A S LEACH,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.03285639469514384
1976,IA,02,MICHAEL T BLOUIN,DEM,0.5034465900757761,204550,1,0,H,MICHAEL T BLOUIN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.03285639469514384
1976,IA,02,TOM RILEY,REP,0.49055976533854806,204550,0,0,H,TOM RILEY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.03285639469514384
1976,IA,03,CHARLES E GRASSLEY,REP,0.5645550354650662,208938,1,0,H,CHARLES E GRASSLEY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.03285639469514384
1976,IA,03,STEPHEN J RAPP,DEM,0.4354449645349338,208938,0,0,H,STEPHEN J RAPP,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.03285639469514384
1976,IA,04,CHARLES E MINOR,REP,0.3090617809808135,210356,0,0,H,CHARLES E MINOR,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.03285639469514384
1976,IA,04,NEAL SMITH,DEM,0.6909382190191865,210356,1,0,H,NEAL SMITH,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.03285639469514384
1976,IA,05,KENNETH R FULK,REP,0.34143179687350517,209052,0,0,H,KENNETH R FULK,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.03285639469514384
1976,IA,05,TOM HARKIN,DEM,0.6486424430285288,209052,1,0,H,TOM HARKIN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.03285639469514384
1976,IA,06,BERKLEY BEDELL,DEM,0.6742709669599297,198002,1,0,H,BERKLEY BEDELL,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.03285639469514384
1976,IA,06,JOANNE D SOPER,REP,0.31460288279916365,198002,0,0,H,JOANNE D SOPER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.03285639469514384
1976,KS,01,KEITH G SEBELIUS,REP,0.7306543034933153,194772,1,0,H,KEITH G SEBELIUS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09826128910533932
1976,KS,01,RANDY YOWELL,DEM,0.26933542809027994,194772,0,0,H,RANDY YOWELL,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09826128910533932
1976,KS,02,MARTHA KEYS,DEM,0.5069455167247128,174861,1,0,H,MARTHA KEYS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09826128910533932
1976,KS,02,ROSS FREEMAN,REP,0.47435391539565713,174861,0,0,H,ROSS FREEMAN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09826128910533932
1976,KS,03,LARRY WINN JR,REP,0.6870597392488811,179865,1,0,H,LARRY WINN JR,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09826128910533932
1976,KS,03,PHILIP S RHOADS,DEM,0.28971728796597446,179865,0,0,H,PHILIP S RHOADS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09826128910533932
1976,KS,04,DAN GLICKMAN,DEM,0.5026957938917664,179168,1,0,H,DAN GLICKMAN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09826128910533932
1976,KS,04,GARNER E SHRIVER,REP,0.4846401143061261,179168,0,0,H,GARNER E SHRIVER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09826128910533932
1976,KS,05,JOE SKUBITZ,REP,0.6066325259515571,180625,1,0,H,JOE SKUBITZ,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09826128910533932
1976,KS,05,VIRGIL LEON OLSON,DEM,0.3617439446366782,180625,0,0,H,VIRGIL LEON OLSON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.09826128910533932
1976,KY,01,BOB BERSKY,REP,0.17994275269855503,144985,0,0,H,BOB BERSKY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.049108026375381086
1976,KY,01,CARROLL HUBBARD JR,DEM,0.8199882746491016,144985,1,0,H,CARROLL HUBBARD JR,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.049108026375381086
1976,KY,02,WALTER A BAKER,REP,0.39642529789184233,130920,0,0,H,WALTER A BAKER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.049108026375381086
1976,KY,02,WILLIAM H NATCHER,DEM,0.6035441490986863,130920,1,0,H,WILLIAM H NATCHER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.049108026375381086
1976,KY,03,DENZIL J RAMSEY,REP,0.4122307167623487,140744,0,0,H,DENZIL J RAMSEY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.049108026375381086
1976,KY,03,ROMANO L MAZZOLI,DEM,0.5719320184164156,140744,1,0,H,ROMANO L MAZZOLI,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.049108026375381086
1976,KY,04,EDWARD J WINTERBERG,DEM,0.44130726295400624,174502,0,0,H,EDWARD J WINTERBERG,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.049108026375381086
1976,KY,04,GENE SNYDER,REP,0.5586927370459938,174502,1,0,H,GENE SNYDER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.049108026375381086
1976,KY,05,CHARLES C SMITH,DEM,0.3264904667282503,150473,0,0,H,CHARLES C SMITH,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.049108026375381086
1976,KY,05,TIM LEE CARTER,REP,0.6659267775614229,150473,1,0,H,TIM LEE CARTER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.049108026375381086
1976,KY,06,JOHN B BRECKINRIDGE,DEM,0.9399127397842331,96493,1,0,H,JOHN B BRECKINRIDGE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.049108026375381086
1976,KY,07,CARL D PERKINS,DEM,0.732276521404751,150831,1,0,H,CARL D PERKINS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.049108026375381086
1976,KY,07,GRANVILLE THOMAS,REP,0.267723478595249,150831,0,0,H,GRANVILLE THOMAS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.049108026375381086
1976,LA,01,RICHARD A TONRY,DEM,0.4722192435545888,130558,1,0,H,RICHARD A TONRY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.03512054717006863
1976,LA,01,ROBERT L LIVINGSTON,REP,0.43412889290583495,130558,0,0,H,ROBERT L LIVINGSTON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.03512054717006863
1976,LA,02,"LINDY \""MRS HALE\"" BOGGS",DEM,0.9256250875284131,92827,1,0,H,LINDY MRS HALE BOGGS,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.03512054717006863
1976,LA,03,DAVID C TREEN,REP,0.7331237446511222,148863,1,0,H,DAVID C TREEN,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.03512054717006863
1976,LA,03,"DAVID H \""PRO\"" SCHEUERMANN JR",DEM,0.2668762553488778,148863,0,0,H,DAVID H PRO SCHEUERMANN JR,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.03512054717006863
1976,LA,04,JOE D WAGGONNER JR,DEM,1.0,76406,1,0,H,JOE D WAGGONNER JR,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.03512054717006863
1976,LA,05,FRANK SPOONER,REP,0.4745024172788347,159270,0,0,H,FRANK SPOONER,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.03512054717006863
1976,LA,05,JERRY HUCKABY,DEM,0.5254975827211653,159270,1,0,H,JERRY HUCKABY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.03512054717006863
1976,LA,06,J D DE BLIEUX,DEM,0.347809035766576,152992,0,0,H,J D DE BLIEUX,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.03512054717006863
1976,LA,06,W HENSON MOORE,REP,0.6521909642334239,152992,1,0,H,W HENSON MOORE,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.03512054717006863
1976,LA,07,"CHARLES F \""CHUCK\"" HUFF",REP,0.16651731740274517,140610,0,0,H,CHARLES F CHUCK HUFF,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.03512054717006863
1976,LA,07,JOHN B BREAUX,DEM,0.8334826825972548,140610,1,0,H,JOHN B BREAUX,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.03512054717006863
1976,LA,08,GILLIS W LONG,DEM,0.9421510313710543,112811,1,0,H,GILLIS W LONG,unknown,0.0,0.0,0.0,0.0,,,0.0,False,0.03512054717006863
1976,ME,01,DAVID F EMERY,REP,0.5737655148485183,253628,1,0,H,DAVID F EMERY,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.031113997518516845
1976,ME,01,FREDERICK D BARTON,DEM,0.4262344851514817,253628,0,0,H,FREDERICK D BARTON,unknown,0.0,0.0,0.0,0.0,,,0.0,False,-0.031113997518516845
